image_path,label,encoded_label
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2275.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1111.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5634.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im72.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2291.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im107.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1200.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2690.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1134.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im146.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im856.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4949.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4043.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5453.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2812.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im803.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6654.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3187.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im495.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2111.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3927.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im830.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6882.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5208.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2278.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im804.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im33.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2345.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3066.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im237.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1891.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im4069.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im922.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2868.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3572.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3198.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2470.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1913.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2542.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6732.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4624.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im660.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2411.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6265.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2177.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7156.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1221.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5227.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2293.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2340.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3545.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3114.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7126.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im391.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im213.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3472.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3235.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7080.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2346.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2138.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6998.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3764.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2521.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4815.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3708.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3498.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3827.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im182.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3911.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2960.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1845.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im208.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7155.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im254.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3613.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2341.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1021.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1411.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3824.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2022.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2043.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3388.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1827.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im664.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3123.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2273.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1455.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im282.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im693.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im992.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3989.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3724.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2768.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1014.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6816.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1107.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6415.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im789.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1792.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im147.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im964.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1039.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2648.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3914.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1371.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1477.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6353.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1020.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2937.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3076.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2007.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im364.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2874.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2653.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3973.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im422.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4125.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3840.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3444.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1606.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1633.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2989.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im174.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1944.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5521.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4794.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4049.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3201.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im705.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1240.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1444.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6572.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1058.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6241.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4162.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4311.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1433.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3608.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1861.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1973.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5297.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1339.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1713.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5938.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2715.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4215.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6256.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2994.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2915.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4458.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im456.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2043.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2659.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1928.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3940.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1386.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2469.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1062.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5015.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im669.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im685.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3373.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1174.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im517.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2139.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1604.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3210.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1302.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4411.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2619.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2929.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4923.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2391.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2565.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1524.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3815.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3478.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3470.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1630.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im909.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1640.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2178.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im999.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3977.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im234.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1879.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4340.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4370.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im38.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im503.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im91.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3581.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3897.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2685.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3001.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4236.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4664.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im927.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3749.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1617.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im3260.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4486.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6817.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4269.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im536.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3241.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3048.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im524.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3302.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1094.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2773.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im579.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1843.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1415.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4356.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3389.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1246.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4754.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1855.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1552.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4638.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2092.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2642.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im367.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1399.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1945.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5970.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2501.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2228.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2777.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6394.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1815.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3906.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im890.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im291.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im239.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3345.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1961.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5723.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2052.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im4050.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2321.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im2274.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1709.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2846.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im38.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2596.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2974.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3807.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1967.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im7103.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5918.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im48.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im75.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1590.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5244.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1799.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3003.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im676.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2398.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im294.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2326.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4917.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1322.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2041.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2654.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im916.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im4148.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im523.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1760.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im5059.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2292.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im4586.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2748.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im1838.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2539.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im3698.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im974.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1871.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im1386.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2068.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im107.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1807.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2029.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im905.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im2702.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3120.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1589.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im58.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3837.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im3909.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2167.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im103.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im669.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im432.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im647.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im192.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im974.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im3798.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im3915.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/surprised/im3086.png,surprised,6
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2541.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1778.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6458.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im328.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/sad/im1286.png,sad,5
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2925.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im2446.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2305.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6840.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im859.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im49.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im2349.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im12.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/angry/im1303.png,angry,0
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2674.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im1498.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im1216.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im4006.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im94.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2052.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/happy/im6809.png,happy,3
/home/aayushjoshi/ML/Projects/emotions/dataset/train/neutral/im2932.png,neutral,4
/home/aayushjoshi/ML/Projects/emotions/dataset/train/fearful/im2398.png,fearful,2
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im140.png,disgusted,1
/home/aayushjoshi/ML/Projects/emotions/dataset/train/disgusted/im115.png,disgusted,1
